time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm,run_number,time_delta
16.203,,5100000.0,914000.0,1615000.0,1774000.0,5875000.0,5845000.0,20000.0,14000.0,11000.0,318000.0,74000.0,63000.0,2553000.0,9665000.0,12218000.0,25000000.0,111.2,107.6,88.16,105.2366,110.8616,109.175,102.3116,110.975,108.1616,1.0,0 days 00:00:16.203000
16.403,,5206000.0,853000.0,1829000.0,1109000.0,3521000.0,5940000.0,30000.0,11000.0,11000.0,318000.0,74000.0,65000.0,2587000.0,9501000.0,12088000.0,25000000.0,111.2,107.6,88.16,105.2366,110.8616,109.175,102.3116,110.975,108.1616,1.0,0 days 00:00:16.403000
16.604,,5206000.0,914000.0,2304000.0,1351000.0,2170000.0,5940000.0,20000.0,11000.0,11000.0,318000.0,74000.0,65000.0,2597000.0,8627000.0,11224000.0,25000000.0,111.2,108.05,88.16,105.2366,110.8616,109.175,102.3116,110.975,108.1616,1.0,0 days 00:00:16.604000
16.804,,5365000.0,833000.0,1449000.0,1169000.0,2743000.0,5940000.0,30000.0,11000.0,11000.0,279000.0,74000.0,65000.0,2585000.0,9290000.0,11875000.0,25000000.0,111.2,108.05,88.16,105.2366,110.8616,109.175,102.3116,110.975,108.1616,1.0,0 days 00:00:16.804000
17.003,,5365000.0,853000.0,2090000.0,1573000.0,3480000.0,6046000.0,20000.0,14000.0,11000.0,279000.0,72000.0,65000.0,2689000.0,9420000.0,12109000.0,25000000.0,111.2,108.05,88.16,105.2366,110.8616,109.175,102.3116,110.975,108.1616,1.0,0 days 00:00:17.003000
17.204,,5365000.0,1199000.0,1663000.0,1068000.0,5940000.0,6046000.0,30000.0,11000.0,11000.0,279000.0,74000.0,65000.0,2678000.0,10148000.0,12826000.0,25000000.0,111.2,108.5,88.16,105.2366,111.0866,109.4,102.425,111.0866,108.3866,1.0,0 days 00:00:17.204000
17.404,,5386000.0,1178000.0,1506000.0,1189000.0,5465000.0,6039000.0,30000.0,14000.0,11000.0,287000.0,74000.0,65000.0,2649000.0,10181000.0,12830000.0,25000000.0,111.2,108.5,88.16,105.2366,111.0866,109.4,102.425,111.0866,108.3866,1.0,0 days 00:00:17.404000
17.604,,5386000.0,1199000.0,1449000.0,1089000.0,5629000.0,6039000.0,30000.0,11000.0,11000.0,287000.0,74000.0,65000.0,2697000.0,7525000.0,10222000.0,25000000.0,111.2,108.5,88.16,105.2366,111.0866,109.4,102.425,111.0866,108.3866,1.0,0 days 00:00:17.604000
17.803,,5386000.0,874000.0,1663000.0,1431000.0,5506000.0,6039000.0,20000.0,14000.0,11000.0,287000.0,74000.0,65000.0,2631000.0,7442000.0,10073000.0,25000000.0,111.2,108.95,88.16,105.2366,111.0866,109.4,102.425,111.0866,108.3866,1.0,0 days 00:00:17.803000
18.003,,5167000.0,1129000.0,1948000.0,1331000.0,5342000.0,6021000.0,30000.0,11000.0,11000.0,236000.0,77000.0,65000.0,2622000.0,7120000.0,9742000.0,25000000.0,111.2,108.95,88.16,105.2366,111.0866,109.4,102.425,111.0866,108.3866,1.0,0 days 00:00:18.003000
18.204,,5167000.0,955000.0,1686000.0,1693000.0,5629000.0,6021000.0,20000.0,73000.0,11000.0,236000.0,79000.0,65000.0,2673000.0,6608000.0,9281000.0,25000000.0,111.2,108.95,88.16,105.4616,111.425,109.625,102.5366,111.425,108.6116,1.0,0 days 00:00:18.204000
18.404,,5167000.0,874000.0,1378000.0,1049000.0,5626000.0,6021000.0,30000.0,8000.0,11000.0,236000.0,74000.0,65000.0,2577000.0,7470000.0,10047000.0,25000000.0,111.2,108.95,88.16,105.4616,111.425,109.625,102.5366,111.425,108.6116,1.0,0 days 00:00:18.404000
18.604,,5298000.0,935000.0,1401000.0,1451000.0,5972000.0,5993000.0,30000.0,11000.0,11000.0,245000.0,74000.0,65000.0,2563000.0,7899000.0,10462000.0,25000000.0,111.2,109.4,88.16,105.4616,111.425,109.625,102.5366,111.425,108.6116,1.0,0 days 00:00:18.604000
18.804,,5298000.0,955000.0,1544000.0,1371000.0,5850000.0,5993000.0,20000.0,659000.0,4000.0,245000.0,92000.0,65000.0,2572000.0,7655000.0,10227000.0,25000000.0,111.2,109.4,88.16,105.4616,111.425,109.625,102.5366,111.425,108.6116,1.0,0 days 00:00:18.804000
19.004,,5298000.0,1260000.0,1544000.0,1270000.0,2170000.0,5993000.0,20000.0,30000.0,11000.0,250000.0,74000.0,65000.0,2624000.0,4127000.0,6751000.0,25000000.0,111.2,109.4,88.16,105.4616,111.425,109.625,102.5366,111.425,108.6116,1.0,0 days 00:00:19.004000
19.204,,5347000.0,955000.0,1387000.0,1209000.0,2845000.0,5804000.0,20000.0,30000.0,11000.0,250000.0,74000.0,65000.0,2550000.0,4247000.0,6797000.0,25000000.0,111.2,109.4,88.16,105.4616,111.425,109.625,102.5366,111.425,108.6116,1.0,0 days 00:00:19.204000
19.404,,5347000.0,1260000.0,1267000.0,2226000.0,2395000.0,5804000.0,10000.0,30000.0,4000.0,250000.0,74000.0,65000.0,2511000.0,4582000.0,7093000.0,25000000.0,111.2,109.4,88.34,105.575,111.65,109.9616,102.65,111.7616,108.8366,1.0,0 days 00:00:19.404000
19.604,,5347000.0,975000.0,1615000.0,1895000.0,2537000.0,5804000.0,20000.0,30000.0,11000.0,284000.0,68000.0,65000.0,2697000.0,8752000.0,11449000.0,25000000.0,111.2,109.4,88.34,105.575,111.65,109.9616,102.65,111.7616,108.8366,1.0,0 days 00:00:19.604000
19.804,,5399000.0,874000.0,1267000.0,1169000.0,2847000.0,6077000.0,20000.0,30000.0,11000.0,284000.0,74000.0,65000.0,2749000.0,4171000.0,6920000.0,25000000.0,111.2,109.85,88.34,105.575,111.65,109.9616,102.65,111.7616,108.8366,1.0,0 days 00:00:19.804000
20.005,,5399000.0,928000.0,1924000.0,1351000.0,2702000.0,6077000.0,20000.0,30000.0,14000.0,284000.0,74000.0,65000.0,2693000.0,4052000.0,6745000.0,25000000.0,111.2,109.85,88.34,105.575,111.65,109.9616,102.65,111.7616,108.8366,1.0,0 days 00:00:20.005000
20.204,,5399000.0,935000.0,1829000.0,1340000.0,2027000.0,6077000.0,20000.0,30000.0,11000.0,277000.0,74000.0,65000.0,2593000.0,3659000.0,6252000.0,25000000.0,111.2,109.85,88.34,105.575,111.65,109.9616,102.65,111.7616,108.8366,1.0,0 days 00:00:20.204000
20.404,,5368000.0,975000.0,1496000.0,1233000.0,105000.0,6092000.0,20000.0,30000.0,4000.0,277000.0,74000.0,65000.0,2565000.0,4519000.0,7084000.0,25000000.0,113.0,109.85,88.34,105.6866,111.875,110.1866,102.7616,111.9866,109.0616,1.0,0 days 00:00:20.404000
20.604,,5368000.0,955000.0,1615000.0,968000.0,105000.0,6092000.0,30000.0,14000.0,11000.0,277000.0,74000.0,65000.0,2594000.0,3879000.0,6473000.0,25000000.0,113.0,109.85,88.34,105.6866,111.875,110.1866,102.7616,111.9866,109.0616,1.0,0 days 00:00:20.604000
20.804,,5368000.0,1189000.0,1306000.0,1509000.0,4421000.0,6092000.0,30000.0,14000.0,11000.0,262000.0,74000.0,65000.0,2777000.0,3772000.0,6549000.0,25000000.0,113.0,110.3,88.34,105.6866,111.875,110.1866,102.7616,111.9866,109.0616,1.0,0 days 00:00:20.804000
21.003,,5322000.0,1199000.0,1520000.0,1199000.0,2455000.0,6070000.0,30000.0,14000.0,11000.0,262000.0,74000.0,65000.0,2683000.0,3436000.0,6119000.0,25000000.0,113.0,110.3,88.34,105.6866,111.875,110.1866,102.7616,111.9866,109.0616,1.0,0 days 00:00:21.003000
21.203,,5322000.0,1149000.0,1900000.0,1049000.0,409000.0,6070000.0,20000.0,11000.0,11000.0,262000.0,74000.0,65000.0,2690000.0,4567000.0,7257000.0,25000000.0,113.0,110.3,88.34,105.6866,111.875,110.1866,102.7616,111.9866,109.0616,1.0,0 days 00:00:21.203000
21.404,,5374000.0,914000.0,1339000.0,733000.0,105000.0,6070000.0,30000.0,14000.0,11000.0,262000.0,74000.0,65000.0,2713000.0,8531000.0,11244000.0,25000000.0,113.0,110.3,88.34,105.9116,112.1,110.525,102.9866,112.325,109.2866,1.0,0 days 00:00:21.404000
21.603,,5374000.0,935000.0,1259000.0,856000.0,105000.0,6061000.0,20000.0,14000.0,11000.0,262000.0,74000.0,65000.0,2746000.0,4673000.0,7419000.0,25000000.0,113.0,110.3,88.34,105.9116,112.1,110.525,102.9866,112.325,109.2866,1.0,0 days 00:00:21.603000
21.803,,5374000.0,914000.0,1544000.0,884000.0,757000.0,6061000.0,20000.0,14000.0,4000.0,262000.0,74000.0,65000.0,2772000.0,3608000.0,6380000.0,25000000.0,113.0,110.3,88.34,105.9116,112.1,110.525,102.9866,112.325,109.2866,1.0,0 days 00:00:21.803000
22.004,,5408000.0,975000.0,1354000.0,1819000.0,105000.0,6035000.0,30000.0,11000.0,11000.0,280000.0,74000.0,65000.0,2671000.0,4151000.0,6822000.0,25000000.0,113.0,110.3,88.34,105.9116,112.1,110.525,102.9866,112.325,109.2866,1.0,0 days 00:00:22.004000
22.204,,5408000.0,1016000.0,2043000.0,1178000.0,2257000.0,6035000.0,30000.0,14000.0,11000.0,280000.0,72000.0,65000.0,2680000.0,6936000.0,9616000.0,25000000.0,113.0,110.3,88.34,105.9116,112.1,110.525,102.9866,112.325,109.2866,1.0,0 days 00:00:22.204000
22.404,,5408000.0,1016000.0,1639000.0,755000.0,105000.0,6035000.0,30000.0,11000.0,11000.0,280000.0,72000.0,65000.0,2723000.0,4970000.0,7693000.0,25000000.0,113.0,110.75,88.34,106.025,112.325,110.75,103.1,112.55,109.625,1.0,0 days 00:00:22.404000
22.604,,5182000.0,955000.0,1544000.0,949000.0,655000.0,6008000.0,20000.0,14000.0,11000.0,280000.0,74000.0,65000.0,2714000.0,3898000.0,6612000.0,25000000.0,113.0,110.75,88.34,106.025,112.325,110.75,103.1,112.55,109.625,1.0,0 days 00:00:22.604000
22.804,,5182000.0,1016000.0,1639000.0,749000.0,105000.0,6008000.0,20000.0,14000.0,11000.0,280000.0,72000.0,65000.0,2666000.0,5185000.0,7851000.0,25000000.0,113.0,110.3,88.34,106.025,112.325,110.75,103.1,112.55,109.625,1.0,0 days 00:00:22.804000
23.003,,5182000.0,874000.0,1948000.0,1068000.0,105000.0,6008000.0,20000.0,11000.0,11000.0,280000.0,68000.0,65000.0,2733000.0,5001000.0,7734000.0,25000000.0,113.0,110.75,88.34,106.025,112.325,110.75,103.1,112.55,109.625,1.0,0 days 00:00:23.003000
23.203,,5292000.0,874000.0,1639000.0,2633000.0,105000.0,6004000.0,40000.0,11000.0,11000.0,300000.0,68000.0,65000.0,2748000.0,3851000.0,6599000.0,25000000.0,113.0,110.75,88.34,106.025,112.325,110.75,103.1,112.55,109.625,1.0,0 days 00:00:23.203000
23.404,,5292000.0,874000.0,1496000.0,792000.0,105000.0,6004000.0,20000.0,30000.0,4000.0,300000.0,74000.0,65000.0,2692000.0,3980000.0,6672000.0,25000000.0,113.0,110.75,88.34,106.25,112.6616,110.975,103.1,112.775,109.7366,1.0,0 days 00:00:23.404000
23.603,,5292000.0,874000.0,1568000.0,755000.0,105000.0,6004000.0,30000.0,14000.0,11000.0,300000.0,68000.0,65000.0,2770000.0,3588000.0,6358000.0,25000000.0,113.0,110.75,88.34,106.25,112.6616,110.975,103.1,112.775,109.7366,1.0,0 days 00:00:23.603000
23.803,,5319000.0,935000.0,1971000.0,1834000.0,105000.0,5864000.0,30000.0,14000.0,11000.0,305000.0,68000.0,65000.0,2817000.0,7089000.0,9906000.0,25000000.0,113.0,110.3,88.34,106.25,112.6616,110.975,103.1,112.775,109.7366,1.0,0 days 00:00:23.803000
24.004,,5319000.0,975000.0,1449000.0,1169000.0,105000.0,5864000.0,20000.0,76000.0,11000.0,305000.0,81000.0,65000.0,2784000.0,4414000.0,7198000.0,25000000.0,113.0,110.75,88.34,106.25,112.6616,110.975,103.1,112.775,109.7366,1.0,0 days 00:00:24.004000
24.204,,5319000.0,935000.0,1496000.0,755000.0,105000.0,5864000.0,20000.0,30000.0,11000.0,305000.0,68000.0,65000.0,2645000.0,4478000.0,7123000.0,25000000.0,113.0,110.75,88.34,106.25,112.6616,110.975,103.1,112.775,109.7366,1.0,0 days 00:00:24.204000
24.403,,5368000.0,935000.0,1544000.0,1351000.0,105000.0,6015000.0,20000.0,30000.0,11000.0,295000.0,68000.0,65000.0,2592000.0,7219000.0,9811000.0,25000000.0,113.0,110.75,88.34,106.3616,112.775,111.2,103.2116,112.8866,109.85,1.0,0 days 00:00:24.403000
24.604,,5368000.0,1016000.0,1473000.0,1250000.0,105000.0,6015000.0,20000.0,30000.0,11000.0,295000.0,70000.0,65000.0,2753000.0,6772000.0,9525000.0,25000000.0,113.0,110.75,88.34,106.3616,112.775,111.2,103.2116,112.8866,109.85,1.0,0 days 00:00:24.604000
24.804,,5368000.0,874000.0,1449000.0,1209000.0,105000.0,6015000.0,20000.0,76000.0,7000.0,324000.0,79000.0,65000.0,2751000.0,7910000.0,10661000.0,25000000.0,113.0,110.75,88.34,106.3616,112.775,111.2,103.2116,112.8866,109.85,1.0,0 days 00:00:24.804000
25.003,,5362000.0,813000.0,1496000.0,1263000.0,105000.0,6054000.0,20000.0,30000.0,14000.0,324000.0,70000.0,65000.0,2682000.0,7734000.0,10416000.0,25000000.0,113.0,111.2,88.34,106.3616,112.775,111.2,103.2116,112.8866,109.85,1.0,0 days 00:00:25.003000
25.204,,5362000.0,874000.0,1663000.0,1520000.0,6033000.0,6054000.0,20000.0,30000.0,11000.0,324000.0,68000.0,65000.0,2558000.0,4852000.0,7410000.0,25000000.0,113.0,111.2,88.34,106.3616,112.775,111.2,103.2116,112.8866,109.85,1.0,0 days 00:00:25.204000
25.403,,5362000.0,819000.0,1544000.0,1693000.0,506000.0,6054000.0,20000.0,30000.0,7000.0,271000.0,74000.0,65000.0,2574000.0,9781000.0,12355000.0,25000000.0,113.0,110.75,88.34,106.5866,113.0,111.3116,103.4366,113.1116,109.9616,1.0,0 days 00:00:25.403000
25.603,,5334000.0,914000.0,1473000.0,1169000.0,3555000.0,6066000.0,30000.0,14000.0,11000.0,271000.0,68000.0,65000.0,2666000.0,10405000.0,13071000.0,25000000.0,113.0,110.75,88.34,106.5866,113.0,111.3116,103.4366,113.1116,109.9616,1.0,0 days 00:00:25.603000
25.804,,5334000.0,914000.0,1530000.0,1632000.0,3275000.0,6066000.0,20000.0,14000.0,11000.0,271000.0,74000.0,65000.0,2588000.0,10415000.0,13003000.0,25000000.0,113.0,110.75,88.34,106.5866,113.0,111.3116,103.4366,113.1116,109.9616,1.0,0 days 00:00:25.804000
26.003,,5395000.0,1169000.0,2209000.0,1209000.0,4794000.0,6066000.0,30000.0,11000.0,11000.0,277000.0,97000.0,65000.0,2754000.0,9569000.0,12323000.0,25000000.0,113.0,111.2,88.34,106.5866,113.0,111.3116,103.4366,113.1116,109.9616,1.0,0 days 00:00:26.003000
26.204,,5395000.0,757000.0,1900000.0,1270000.0,2153000.0,6096000.0,20000.0,32000.0,11000.0,277000.0,74000.0,65000.0,2653000.0,3813000.0,6466000.0,25000000.0,113.0,111.2,88.34,106.5866,113.0,111.3116,103.4366,113.1116,109.9616,1.0,0 days 00:00:26.204000
26.404,,5395000.0,1199000.0,1411000.0,1310000.0,4692000.0,6096000.0,20000.0,667000.0,58000.0,277000.0,79000.0,65000.0,2737000.0,10312000.0,13049000.0,25000000.0,113.0,111.2,88.34,106.7,113.1116,111.425,103.55,113.225,110.1866,1.0,0 days 00:00:26.404000
26.603,,5447000.0,874000.0,1520000.0,1351000.0,4565000.0,6083000.0,20000.0,30000.0,7000.0,279000.0,74000.0,65000.0,2678000.0,8345000.0,11023000.0,25000000.0,113.0,111.2,88.34,106.7,113.1116,111.425,103.55,113.225,110.1866,1.0,0 days 00:00:26.603000
26.803,,5447000.0,1178000.0,2161000.0,1552000.0,2640000.0,6083000.0,20000.0,30000.0,11000.0,279000.0,74000.0,65000.0,2599000.0,4471000.0,7070000.0,25000000.0,113.0,111.2,88.34,106.7,113.1116,111.425,103.55,113.225,110.1866,1.0,0 days 00:00:26.803000
27.003,,5447000.0,874000.0,1378000.0,1270000.0,5940000.0,6083000.0,20000.0,30000.0,11000.0,279000.0,81000.0,65000.0,2602000.0,6800000.0,9402000.0,25000000.0,113.0,111.2,88.34,106.7,113.1116,111.425,103.55,113.225,110.1866,1.0,0 days 00:00:27.003000
27.204,,5197000.0,948000.0,1520000.0,1948000.0,5180000.0,6033000.0,20000.0,11000.0,11000.0,276000.0,74000.0,65000.0,2563000.0,6785000.0,9348000.0,25000000.0,113.0,111.2,88.34,106.7,113.1116,111.425,103.55,113.225,110.1866,1.0,0 days 00:00:27.204000
27.403,,5197000.0,874000.0,1362000.0,1670000.0,5586000.0,6033000.0,30000.0,14000.0,11000.0,276000.0,74000.0,65000.0,2588000.0,6720000.0,9308000.0,25000000.0,113.0,111.2,88.34,106.8116,113.225,111.5366,103.775,113.3366,110.3,1.0,0 days 00:00:27.403000
27.604,,5197000.0,1280000.0,1663000.0,1673000.0,5383000.0,6033000.0,30000.0,14000.0,7000.0,276000.0,77000.0,65000.0,2548000.0,7021000.0,9569000.0,25000000.0,113.0,111.2,88.34,106.8116,113.225,111.5366,103.775,113.3366,110.3,1.0,0 days 00:00:27.604000
27.804,,5377000.0,935000.0,1639000.0,1477000.0,5711000.0,6055000.0,40000.0,14000.0,11000.0,353000.0,74000.0,65000.0,2757000.0,7052000.0,9809000.0,25000000.0,113.0,111.2,88.34,106.8116,113.225,111.5366,103.775,113.3366,110.3,1.0,0 days 00:00:27.804000
28.004,,5377000.0,1036000.0,1615000.0,2376000.0,2661000.0,6055000.0,20000.0,14000.0,11000.0,353000.0,74000.0,65000.0,2671000.0,5624000.0,8295000.0,25000000.0,113.0,111.65,88.34,106.8116,113.225,111.5366,103.775,113.3366,110.3,1.0,0 days 00:00:28.004000
28.204,,5377000.0,914000.0,1995000.0,1134000.0,104000.0,6055000.0,20000.0,14000.0,11000.0,353000.0,68000.0,65000.0,2518000.0,5032000.0,7550000.0,25000000.0,113.0,111.65,88.34,106.8116,113.225,111.5366,103.775,113.3366,110.3,1.0,0 days 00:00:28.204000
28.404,,5334000.0,1036000.0,1674000.0,1068000.0,2682000.0,5929000.0,30000.0,11000.0,11000.0,323000.0,74000.0,65000.0,2564000.0,4057000.0,6621000.0,25000000.0,113.0,111.65,88.34,106.925,113.45,111.7616,103.775,113.5616,110.525,1.0,0 days 00:00:28.404000
28.604,,5334000.0,1097000.0,2114000.0,1049000.0,712000.0,5929000.0,30000.0,14000.0,11000.0,323000.0,68000.0,65000.0,2734000.0,4662000.0,7396000.0,25000000.0,113.0,111.2,88.34,106.925,113.45,111.7616,103.775,113.5616,110.525,1.0,0 days 00:00:28.604000
28.803,,5334000.0,914000.0,1330000.0,1263000.0,105000.0,5929000.0,30000.0,11000.0,11000.0,323000.0,72000.0,65000.0,2694000.0,4596000.0,7290000.0,25000000.0,113.0,111.65,88.34,106.925,113.45,111.7616,103.775,113.5616,110.525,1.0,0 days 00:00:28.803000
29.003,,5368000.0,1239000.0,1544000.0,1606000.0,105000.0,6021000.0,69000.0,648000.0,4000.0,284000.0,90000.0,65000.0,2683000.0,4518000.0,7201000.0,25000000.0,113.0,111.65,88.34,106.925,113.45,111.7616,103.775,113.5616,110.525,1.0,0 days 00:00:29.003000
29.203,,5368000.0,1028000.0,1339000.0,928000.0,858000.0,6021000.0,20000.0,30000.0,4000.0,284000.0,68000.0,65000.0,2668000.0,4284000.0,6952000.0,25000000.0,113.0,111.65,88.34,106.925,113.45,111.7616,103.775,113.5616,110.525,1.0,0 days 00:00:29.203000
29.404,,5368000.0,935000.0,1339000.0,1328000.0,104000.0,6021000.0,20000.0,30000.0,11000.0,284000.0,68000.0,65000.0,2530000.0,3860000.0,6390000.0,25000000.0,113.0,111.65,88.34,107.0366,113.675,111.9866,104.0,113.675,110.6366,1.0,0 days 00:00:29.404000
29.603,,5405000.0,1016000.0,1805000.0,1028000.0,105000.0,6090000.0,20000.0,30000.0,7000.0,298000.0,77000.0,65000.0,2682000.0,4208000.0,6890000.0,25000000.0,114.8,112.1,88.34,107.0366,113.675,111.9866,104.0,113.675,110.6366,1.0,0 days 00:00:29.603000
29.804,,5405000.0,970000.0,1330000.0,806000.0,105000.0,6090000.0,20000.0,30000.0,14000.0,298000.0,74000.0,65000.0,2499000.0,8119000.0,10618000.0,25000000.0,114.8,111.65,88.34,107.0366,113.675,111.9866,104.0,113.675,110.6366,1.0,0 days 00:00:29.804000
30.005,,5405000.0,955000.0,1387000.0,1199000.0,105000.0,6090000.0,30000.0,14000.0,11000.0,310000.0,70000.0,65000.0,2528000.0,3896000.0,6424000.0,25000000.0,114.8,112.1,88.34,107.0366,113.675,111.9866,104.0,113.675,110.6366,1.0,0 days 00:00:30.005000
30.204,,5371000.0,1280000.0,1568000.0,1049000.0,105000.0,6026000.0,20000.0,14000.0,11000.0,310000.0,72000.0,65000.0,2493000.0,3534000.0,6027000.0,25000000.0,114.8,111.65,88.34,107.0366,113.675,111.9866,104.0,113.675,110.6366,1.0,0 days 00:00:30.204000
30.404,,5371000.0,914000.0,1330000.0,755000.0,105000.0,6026000.0,20000.0,11000.0,11000.0,310000.0,70000.0,65000.0,2605000.0,7913000.0,10518000.0,25000000.0,114.8,111.65,88.34,107.2616,113.7866,112.1,104.1116,113.9,110.8616,1.0,0 days 00:00:30.404000
30.604,,5334000.0,1138000.0,1663000.0,670000.0,105000.0,6026000.0,20000.0,14000.0,11000.0,241000.0,74000.0,65000.0,2593000.0,7550000.0,10143000.0,25000000.0,114.8,111.65,88.34,107.2616,113.7866,112.1,104.1116,113.9,110.8616,1.0,0 days 00:00:30.604000
30.803,,5334000.0,955000.0,1615000.0,670000.0,105000.0,6012000.0,20000.0,14000.0,11000.0,241000.0,74000.0,65000.0,2580000.0,7951000.0,10531000.0,25000000.0,114.8,112.1,88.34,107.2616,113.7866,112.1,104.1116,113.9,110.8616,1.0,0 days 00:00:30.803000
31.003,,5334000.0,914000.0,1544000.0,771000.0,356000.0,6012000.0,30000.0,11000.0,7000.0,241000.0,74000.0,65000.0,2655000.0,3921000.0,6576000.0,25000000.0,114.8,112.1,88.34,107.2616,113.7866,112.1,104.1116,113.9,110.8616,1.0,0 days 00:00:31.003000
31.203,,5344000.0,914000.0,1449000.0,771000.0,105000.0,6013000.0,20000.0,30000.0,11000.0,267000.0,74000.0,65000.0,2598000.0,8108000.0,10706000.0,25000000.0,114.8,112.1,88.34,107.2616,113.7866,112.1,104.1116,113.9,110.8616,1.0,0 days 00:00:31.203000
31.404,,5344000.0,874000.0,1924000.0,877000.0,886000.0,6013000.0,10000.0,30000.0,11000.0,267000.0,79000.0,65000.0,2666000.0,4083000.0,6749000.0,25000000.0,114.8,112.1,88.34,107.375,113.9,112.325,104.225,114.125,110.975,1.0,0 days 00:00:31.404000
31.603,,5344000.0,935000.0,1568000.0,670000.0,702000.0,6013000.0,20000.0,30000.0,11000.0,267000.0,74000.0,65000.0,2671000.0,4044000.0,6715000.0,25000000.0,114.8,111.65,88.34,107.375,113.9,112.325,104.225,114.125,110.975,1.0,0 days 00:00:31.603000
31.804,,5200000.0,975000.0,1568000.0,869000.0,4640000.0,6057000.0,20000.0,30000.0,11000.0,288000.0,74000.0,65000.0,2688000.0,3935000.0,6623000.0,25000000.0,114.8,112.1,88.34,107.375,113.9,112.325,104.225,114.125,110.975,1.0,0 days 00:00:31.804000
32.004,,5200000.0,955000.0,1387000.0,760000.0,886000.0,6057000.0,20000.0,11000.0,11000.0,288000.0,81000.0,65000.0,2705000.0,7175000.0,9880000.0,25000000.0,114.8,112.1,88.34,107.375,113.9,112.325,104.225,114.125,110.975,1.0,0 days 00:00:32.004000
32.204,,5200000.0,975000.0,1362000.0,948000.0,886000.0,6057000.0,40000.0,11000.0,11000.0,288000.0,74000.0,65000.0,2730000.0,7526000.0,10256000.0,25000000.0,114.8,112.1,88.34,107.375,113.9,112.325,104.225,114.125,110.975,1.0,0 days 00:00:32.204000
32.404,,5438000.0,914000.0,2233000.0,884000.0,5177000.0,6103000.0,30000.0,14000.0,11000.0,284000.0,74000.0,65000.0,2792000.0,6932000.0,9724000.0,25000000.0,114.8,112.55,88.34,107.6,114.125,112.55,104.3366,114.2366,111.2,1.0,0 days 00:00:32.404000
32.604,,5438000.0,935000.0,1449000.0,968000.0,1372000.0,6103000.0,20000.0,30000.0,11000.0,284000.0,81000.0,65000.0,2812000.0,10644000.0,13456000.0,25000000.0,114.8,112.55,88.34,107.6,114.125,112.55,104.3366,114.2366,111.2,1.0,0 days 00:00:32.604000
32.803,,5438000.0,1073000.0,1639000.0,1250000.0,5363000.0,6103000.0,20000.0,30000.0,7000.0,284000.0,74000.0,68000.0,2593000.0,9770000.0,12363000.0,25000000.0,114.8,112.55,88.34,107.6,114.125,112.55,104.3366,114.2366,111.2,1.0,0 days 00:00:32.803000
33.004,,5414000.0,1056000.0,1578000.0,760000.0,3684000.0,6054000.0,20000.0,30000.0,14000.0,339000.0,74000.0,65000.0,2747000.0,10090000.0,12837000.0,25000000.0,114.8,112.55,88.34,107.6,114.125,112.55,104.3366,114.2366,111.2,1.0,0 days 00:00:33.004000
33.203,,5414000.0,914000.0,1758000.0,867000.0,4483000.0,6054000.0,10000.0,30000.0,72000.0,339000.0,74000.0,68000.0,2747000.0,10398000.0,13145000.0,25000000.0,114.8,112.55,88.34,107.6,114.125,112.55,104.3366,114.2366,111.2,1.0,0 days 00:00:33.203000
33.403,,5414000.0,1056000.0,1496000.0,1270000.0,5670000.0,6054000.0,20000.0,11000.0,11000.0,339000.0,74000.0,68000.0,2762000.0,9790000.0,12552000.0,25000000.0,114.8,112.55,88.34,107.7116,114.35,112.775,104.45,114.4616,111.425,1.0,0 days 00:00:33.403000
33.604,,5405000.0,968000.0,1568000.0,1250000.0,5464000.0,6010000.0,20000.0,11000.0,14000.0,285000.0,74000.0,68000.0,2550000.0,9974000.0,12524000.0,25000000.0,114.8,112.55,88.34,107.7116,114.35,112.775,104.45,114.4616,111.425,1.0,0 days 00:00:33.604000
33.803,,5405000.0,935000.0,1520000.0,1229000.0,4483000.0,6010000.0,30000.0,14000.0,11000.0,285000.0,74000.0,65000.0,2789000.0,10380000.0,13169000.0,25000000.0,114.8,112.55,88.34,107.7116,114.35,112.775,104.45,114.4616,111.425,1.0,0 days 00:00:33.803000
34.003,,5405000.0,1056000.0,1506000.0,887000.0,5752000.0,6010000.0,30000.0,11000.0,11000.0,285000.0,74000.0,68000.0,2689000.0,9456000.0,12145000.0,25000000.0,114.8,113.0,88.34,107.7116,114.35,112.775,104.45,114.4616,111.425,1.0,0 days 00:00:34.003000
34.204,,5456000.0,1280000.0,1473000.0,1209000.0,3480000.0,6154000.0,20000.0,76000.0,11000.0,297000.0,79000.0,68000.0,2637000.0,9394000.0,12031000.0,25000000.0,114.8,113.0,88.34,107.7116,114.35,112.775,104.45,114.4616,111.425,1.0,0 days 00:00:34.204000
34.404,,5456000.0,914000.0,1649000.0,1673000.0,5895000.0,6154000.0,20000.0,30000.0,11000.0,297000.0,74000.0,68000.0,2655000.0,9706000.0,12361000.0,25000000.0,114.8,113.0,88.34,107.825,114.575,113.0,104.5616,114.8,111.65,1.0,0 days 00:00:34.404000
